Time,Predict
93120496,3.7234193e-05
93121000,3.7234193e-05
93121504,3.7234193e-05
93122000,-1.6666705e-05
93122496,-1.6666705e-05
93123000,-1.6666705e-05
93123504,-0.00012323559
93124000,-0.00012323559
93124496,-0.00012323559
93125000,-0.00015638887
93125504,-0.00015638887
93126000,-0.00015638887
93126496,-0.00015638887
93127000,-0.00015638887
93127504,-1.6666705e-05
93128000,-1.6666705e-05
93128496,-1.6666705e-05
93129000,-1.6666705e-05
93129504,-1.6666705e-05
93130000,-1.6666705e-05
93130496,-1.6666705e-05
93131000,-1.6666705e-05
93131504,-1.6666705e-05
93132000,-1.6666705e-05
93132496,-1.6666705e-05
93133000,-1.6666705e-05
93133504,-1.6666705e-05
93134000,-1.6666705e-05
93134496,-1.6666705e-05
93135000,-1.6666705e-05
93135504,-1.6666705e-05
93136000,-1.6666705e-05
93136496,-1.6666705e-05
93137000,-1.6666705e-05
93137504,-1.6666705e-05
93138000,-1.6666705e-05
93138496,-1.6666705e-05
93139000,-1.6666705e-05
93139504,-1.6666705e-05
93140000,-1.6666705e-05
93140496,-1.6666705e-05
93141000,-1.6666705e-05
93141504,-1.6666705e-05
93142000,-1.6666705e-05
93142496,-1.6666705e-05
93143000,-1.6666705e-05
93143504,-1.6666705e-05
93144000,-3.758391e-05
93144496,-3.4150176e-05
93145000,-3.4150176e-05
93145504,-3.4150176e-05
93146000,-3.4150176e-05
93146496,-3.4150176e-05
93147000,-3.4150176e-05
93147504,-3.4150176e-05
93148000,-3.4150176e-05
93148496,-3.4150176e-05
93149000,-3.4150176e-05
93149504,-3.4150176e-05
93150000,-3.4150176e-05
93150496,-3.4150176e-05
93151000,-3.4150176e-05
93151504,-3.758391e-05
93152000,-1.6666705e-05
93152496,-1.6666705e-05
93153000,-1.6666705e-05
93153504,-3.758391e-05
93154000,-3.4150176e-05
93154496,-3.4150176e-05
93155000,-3.4150176e-05
93155504,-3.4150176e-05
93156000,-3.4150176e-05
93156496,-3.4150176e-05
93157000,-3.4150176e-05
93157504,1.4826235e-05
93158000,1.4826235e-05
93158496,-3.4150176e-05
93159000,-3.4150176e-05
93159504,-3.4150176e-05
93200000,-3.4150176e-05
93200496,-3.4150176e-05
93201000,-0.00013098273
93201504,-0.00013098273
93202000,-3.4150176e-05
93202496,-3.4150176e-05
93203000,-3.4150176e-05
93203504,-3.4150176e-05
93204000,-0.00013098273
93204496,-0.00013098273
93205000,1.4826235e-05
93205504,1.4826235e-05
93206000,1.4826235e-05
93206496,1.4826235e-05
93207000,1.4826235e-05
93207504,1.4826235e-05
93208000,1.4826235e-05
93208496,1.4826235e-05
93209000,1.4826235e-05
93209504,1.4826235e-05
93210000,1.4826235e-05
93210496,1.4826235e-05
93211000,1.4826235e-05
93211504,1.4826235e-05
93212000,1.4826235e-05
93212496,1.4826235e-05
93213000,1.4826235e-05
93213504,1.4826235e-05
93214000,1.4826235e-05
93214496,1.4826235e-05
93215000,1.4826235e-05
93215504,1.4826235e-05
93216000,1.4826235e-05
93216496,1.4826235e-05
93217000,1.4826235e-05
93217504,1.6316986e-05
93218000,3.7234193e-05
93218496,3.7234193e-05
93219000,3.7234193e-05
93219504,3.7234193e-05
93220000,3.7234193e-05
93220496,3.7234193e-05
93221000,3.7234193e-05
93221504,3.7234193e-05
93222000,3.7234193e-05
93222496,3.7234193e-05
93223000,-1.6666705e-05
93223504,3.7234193e-05
93224000,3.7234193e-05
93224496,3.7234193e-05
93225000,3.7234193e-05
93225504,3.7234193e-05
93226000,3.7234193e-05
93226496,3.7234193e-05
93227000,3.7234193e-05
93227504,3.7234193e-05
93228000,3.7234193e-05
93228496,3.7234193e-05
93229000,3.7234193e-05
93229504,3.7234193e-05
93230000,3.7234193e-05
93230496,3.7234193e-05
93231000,3.7234193e-05
93231504,3.7234193e-05
93232000,1.6316986e-05
93232496,1.4826235e-05
93233000,1.4826235e-05
93233504,1.4826235e-05
93234000,1.4826235e-05
93234496,1.4826235e-05
93235000,1.4826235e-05
93235504,1.4826235e-05
93236000,1.4826235e-05
93236496,1.4826235e-05
93237000,1.4826235e-05
93237504,1.4826235e-05
93238000,1.4826235e-05
93238496,1.4826235e-05
93239000,1.4826235e-05
93239504,1.4826235e-05
93240000,-3.4150176e-05
93240496,-3.4150176e-05
93241000,-3.4150176e-05
93241504,1.4826235e-05
93242000,-0.00013098273
93242496,-0.00013098273
93243000,-0.00013098273
93243504,-0.00013098273
93244000,-3.4150176e-05
93244496,-3.4150176e-05
93245000,-3.4150176e-05
93245504,-3.4150176e-05
93246000,-3.4150176e-05
93246496,-3.4150176e-05
93247000,-3.4150176e-05
93247504,-3.4150176e-05
93248000,-3.4150176e-05
93248496,-5.335233e-05
93249000,-5.335233e-05
93249504,-5.335233e-05
93250000,-5.335233e-05
93250496,-5.335233e-05
93251000,-5.335233e-05
93251504,-5.335233e-05
93252000,-5.335233e-05
93252496,-5.335233e-05
93253000,-5.335233e-05
93253504,-5.335233e-05
93254000,-5.335233e-05
93254496,-5.335233e-05
93255000,-5.335233e-05
93255504,-5.335233e-05
93256000,-5.335233e-05
93256496,-5.335233e-05
93257000,-5.335233e-05
93257504,-5.335233e-05
93258000,-5.335233e-05
93258496,-5.335233e-05
93259000,-5.335233e-05
93259504,-3.4150176e-05
93300000,-3.4150176e-05
93300496,-3.4150176e-05
93301000,-3.4150176e-05
93301504,-3.4150176e-05
93302000,-3.4150176e-05
93302496,-3.4150176e-05
93303000,-3.4150176e-05
93303504,-3.4150176e-05
93304000,-3.4150176e-05
93304496,-3.4150176e-05
93305000,-3.4150176e-05
93305504,-3.4150176e-05
93306000,-3.4150176e-05
93306496,-3.4150176e-05
93307000,-3.4150176e-05
93307504,-3.4150176e-05
93308000,-3.4150176e-05
93308496,-3.4150176e-05
93309000,-3.4150176e-05
93309504,-3.4150176e-05
93310000,-3.4150176e-05
93310496,-3.4150176e-05
93311000,-3.4150176e-05
93311504,-3.4150176e-05
93312000,-3.4150176e-05
93312496,-3.4150176e-05
93313000,-3.4150176e-05
93313504,-3.4150176e-05
93314000,-3.4150176e-05
93314496,-3.4150176e-05
93315000,-3.4150176e-05
93315504,-3.4150176e-05
93316000,-3.4150176e-05
93316496,-3.4150176e-05
93317000,-3.4150176e-05
93317504,-5.335233e-05
93318000,-5.335233e-05
93318496,-5.335233e-05
93319000,-5.335233e-05
93319504,-5.335233e-05
93320000,-5.335233e-05
93320496,-5.335233e-05
93321000,-5.335233e-05
93321504,-5.335233e-05
93322000,-5.335233e-05
93322496,-5.335233e-05
93323000,-5.335233e-05
93323504,-5.335233e-05
93324000,-0.00013098273
93324496,-0.00013098273
93325000,-0.00013098273
93325504,-0.00013098273
93326000,-3.4150176e-05
93326496,-3.4150176e-05
93327000,-3.4150176e-05
93327504,-3.4150176e-05
93328000,-3.4150176e-05
93328496,-3.4150176e-05
93329000,-3.4150176e-05
93329504,-3.4150176e-05
93330000,-3.4150176e-05
93330496,-3.4150176e-05
93331000,-3.4150176e-05
93331504,-3.4150176e-05
93332000,-3.4150176e-05
93332496,-3.4150176e-05
93333000,-3.4150176e-05
93333504,-3.4150176e-05
93334000,-3.4150176e-05
93334496,-3.4150176e-05
93335000,-3.4150176e-05
93335504,-3.4150176e-05
93336000,-3.4150176e-05
93336496,-5.335233e-05
93337000,-5.335233e-05
93337504,-5.335233e-05
93338000,-5.335233e-05
93338496,-5.335233e-05
93339000,-5.335233e-05
93339504,-5.335233e-05
93340000,-5.335233e-05
93340496,-5.335233e-05
93341000,-5.335233e-05
93341504,-5.335233e-05
93342000,-5.335233e-05
93342496,-5.335233e-05
93343000,-5.335233e-05
93343504,-5.335233e-05
93344000,-5.335233e-05
93344496,-5.335233e-05
93345000,-5.335233e-05
93345504,-5.335233e-05
93346000,-5.335233e-05
93346496,-5.335233e-05
93347000,-5.335233e-05
93347504,-5.335233e-05
93348000,-5.335233e-05
93348496,-5.335233e-05
93349000,-5.335233e-05
93349504,-5.335233e-05
93350000,-5.335233e-05
93350496,-5.335233e-05
93351000,-0.00015018489
93351504,-0.00015018489
93352000,-0.00015018489
93352496,-5.335233e-05
93353000,-5.335233e-05
93353504,-5.335233e-05
93354000,-3.4150176e-05
93354496,-3.4150176e-05
93355000,-3.4150176e-05
93355504,-3.4150176e-05
93356000,-3.4150176e-05
93356496,-3.4150176e-05
93357000,-3.4150176e-05
93357504,-3.4150176e-05
93358000,-0.00013098273
93358496,-0.00013098273
93359000,-3.4150176e-05
93359504,-0.00013098273
93400000,-0.00013098273
93400496,-3.4150176e-05
93401000,-3.4150176e-05
93401504,-3.4150176e-05
93402000,-3.4150176e-05
93402496,-3.4150176e-05
93403000,-3.4150176e-05
93403504,-3.4150176e-05
93404000,-3.4150176e-05
93404496,-3.4150176e-05
93405000,-3.4150176e-05
93405504,-3.4150176e-05
93406000,-3.4150176e-05
93406496,-3.4150176e-05
93407000,-3.4150176e-05
93407504,-3.4150176e-05
93408000,-3.4150176e-05
93408496,-3.4150176e-05
93409000,-3.4150176e-05
93409504,-3.4150176e-05
93410000,-3.4150176e-05
93410496,-3.4150176e-05
93411000,-3.4150176e-05
93411504,-3.4150176e-05
93412000,-3.4150176e-05
93412496,-3.4150176e-05
93413000,-3.4150176e-05
93413504,-3.4150176e-05
93414000,-3.4150176e-05
93414496,-3.4150176e-05
93415000,-3.4150176e-05
93415504,-3.4150176e-05
93416000,-3.4150176e-05
93416496,-3.4150176e-05
93417000,-3.4150176e-05
93417504,-3.4150176e-05
93418000,-3.4150176e-05
93418496,-3.4150176e-05
93419000,-3.4150176e-05
93419504,-3.4150176e-05
93420000,-3.4150176e-05
93420496,-3.4150176e-05
93421000,-3.4150176e-05
93421504,-3.4150176e-05
93422000,-3.4150176e-05
93422496,-3.4150176e-05
93423000,-3.4150176e-05
93423504,-3.4150176e-05
93424000,-3.4150176e-05
93424496,-5.335233e-05
93425000,-5.335233e-05
93425504,-5.335233e-05
93426000,-5.335233e-05
93426496,-5.335233e-05
93427000,-5.335233e-05
93427504,-5.335233e-05
93428000,-5.335233e-05
93428496,-5.335233e-05
93429000,-0.00015018489
93429504,-0.00015018489
93430000,-0.00015018489
93430496,-0.00015018489
93431000,-5.335233e-05
93431504,-5.335233e-05
93432000,-5.335233e-05
93432496,-5.335233e-05
93433000,-5.335233e-05
93433504,-5.335233e-05
93434000,-5.335233e-05
93434496,-5.335233e-05
93435000,-5.335233e-05
93435504,-5.335233e-05
93436000,-5.335233e-05
93436496,-5.335233e-05
93437000,-5.335233e-05
93437504,-5.335233e-05
93438000,-5.335233e-05
93438496,-5.335233e-05
93439000,-5.335233e-05
93439504,-5.335233e-05
93440000,-5.335233e-05
93440496,-5.335233e-05
93441000,-5.335233e-05
93441504,-5.335233e-05
93442000,-5.335233e-05
93442496,-5.335233e-05
93443000,-5.335233e-05
93443504,-5.335233e-05
93444000,-5.335233e-05
93444496,-3.4150176e-05
93445000,-3.4150176e-05
93445504,-3.4150176e-05
93446000,-3.4150176e-05
93446496,-3.4150176e-05
93447000,-3.4150176e-05
93447504,-3.4150176e-05
93448000,-3.4150176e-05
93448496,-3.4150176e-05
93449000,-3.4150176e-05
93449504,-3.4150176e-05
93450000,-3.4150176e-05
93450496,-3.4150176e-05
93451000,-3.4150176e-05
93451504,-3.4150176e-05
93452000,-5.335233e-05
93452496,-5.335233e-05
93453000,-5.335233e-05
93453504,-5.335233e-05
93454000,-5.335233e-05
93454496,-5.335233e-05
93455000,-5.335233e-05
93455504,-5.335233e-05
93456000,-5.335233e-05
93456496,-5.335233e-05
93457000,-5.335233e-05
93457504,-5.335233e-05
93458000,-5.335233e-05
93458496,-5.335233e-05
93459000,-5.335233e-05
93459504,-5.335233e-05
93500000,-5.335233e-05
93500496,-5.335233e-05
93501000,-5.335233e-05
93501504,-5.335233e-05
93502000,-5.335233e-05
93502496,-5.335233e-05
93503000,-5.335233e-05
93503504,-5.335233e-05
93504000,-5.335233e-05
93504496,-3.4150176e-05
93505000,-5.335233e-05
93505504,-3.4150176e-05
93506000,-3.4150176e-05
93506496,-3.4150176e-05
93507000,-3.4150176e-05
93507504,-3.4150176e-05
93508000,-3.4150176e-05
93508496,-3.4150176e-05
93509000,-3.4150176e-05
93509504,-3.4150176e-05
93510000,-3.4150176e-05
93510496,-5.335233e-05
93511000,-3.4150176e-05
93511504,-3.4150176e-05
93512000,-3.4150176e-05
93512496,-3.4150176e-05
93513000,-3.4150176e-05
93513504,-3.4150176e-05
93514000,-3.4150176e-05
93514496,-3.4150176e-05
93515000,-5.335233e-05
93515504,-5.335233e-05
93516000,-5.335233e-05
93516496,-5.335233e-05
93517000,-5.335233e-05
93517504,-5.335233e-05
93518000,-5.335233e-05
93518496,-5.335233e-05
93519000,-5.335233e-05
93519504,-5.335233e-05
93520000,-5.335233e-05
93520496,-0.00015018489
93521000,-5.335233e-05
93521504,-5.335233e-05
93522000,-5.335233e-05
93522496,-5.335233e-05
93523000,-5.335233e-05
93523504,-5.335233e-05
93524000,-5.335233e-05
93524496,-5.335233e-05
93525000,-5.335233e-05
93525504,-5.335233e-05
93526000,-5.335233e-05
93526496,-5.335233e-05
93527000,-5.335233e-05
93527504,-5.335233e-05
93528000,-5.335233e-05
93528496,-5.335233e-05
93529000,-5.335233e-05
93529504,-5.335233e-05
93530000,-5.335233e-05
93530496,-5.335233e-05
93531000,-5.335233e-05
93531504,-5.335233e-05
93532000,-5.335233e-05
93532496,-5.335233e-05
93533000,-5.335233e-05
93533504,-5.335233e-05
93534000,-5.335233e-05
93534496,-5.335233e-05
93535000,-5.335233e-05
93535504,-5.335233e-05
93536000,-5.335233e-05
93536496,-5.335233e-05
93537000,-5.335233e-05
93537504,-5.335233e-05
93538000,-5.335233e-05
93538496,-5.335233e-05
93539000,-5.335233e-05
93539504,-5.335233e-05
93540000,-5.335233e-05
93540496,-5.335233e-05
93541000,-5.335233e-05
93541504,-5.335233e-05
93542000,-5.335233e-05
93542496,-5.335233e-05
93543000,-0.00015018489
93543504,-5.335233e-05
93544000,-0.00015018489
93544496,-0.00015018489
93545000,-0.00015018489
93545504,-5.335233e-05
93546000,-5.335233e-05
93546496,-5.335233e-05
93547000,-5.335233e-05
93547504,-5.335233e-05
93548000,-5.335233e-05
93548496,-5.335233e-05
93549000,-5.335233e-05
93549504,-5.335233e-05
93550000,-5.335233e-05
93550496,-5.335233e-05
93551000,-5.335233e-05
93551504,-5.335233e-05
93552000,-5.335233e-05
93552496,-5.335233e-05
93553000,-5.335233e-05
93553504,-5.335233e-05
93554000,-5.335233e-05
93554496,-5.335233e-05
93555000,-5.335233e-05
93555504,-4.4828794e-05
93556000,-4.4828794e-05
93556496,-4.4828794e-05
93557000,-4.4828794e-05
93557504,-4.4828794e-05
93558000,-4.4828794e-05
93558496,-4.4828794e-05
93559000,-4.4828794e-05
93559504,-4.4828794e-05
93600000,-4.4828794e-05
93600496,-4.4828794e-05
93601000,-4.4828794e-05
93601504,-4.4828794e-05
93602000,-4.4828794e-05
93602496,-4.4828794e-05
93603000,-4.4828794e-05
93603504,-4.4828794e-05
93604000,-4.4828794e-05
93604496,-4.4828794e-05
93605000,-4.4828794e-05
93605504,-4.4828794e-05
93606000,-4.4828794e-05
93606496,-4.4828794e-05
93607000,-4.4828794e-05
93607504,-4.4828794e-05
93608000,-5.335233e-05
93608496,-5.335233e-05
93609000,-5.335233e-05
93609504,-5.335233e-05
93610000,-5.335233e-05
93610496,-5.335233e-05
93611000,-5.335233e-05
93611504,-5.335233e-05
93612000,-4.4828794e-05
93612496,-4.4828794e-05
93613000,-4.4828794e-05
93613504,-4.4828794e-05
93614000,-4.4828794e-05
93614496,-4.4828794e-05
93615000,-4.4828794e-05
93615504,-4.4828794e-05
93616000,-4.4828794e-05
93616496,-0.00014166135
93617000,-4.4828794e-05
93617504,-4.4828794e-05
93618000,-4.4828794e-05
93618496,-4.4828794e-05
93619000,-4.4828794e-05
93619504,-4.4828794e-05
93620000,-4.4828794e-05
93620496,-4.4828794e-05
93621000,-4.4828794e-05
93621504,-4.4828794e-05
93622000,-4.4828794e-05
93622496,-4.4828794e-05
93623000,-4.4828794e-05
93623504,-4.4828794e-05
93624000,-4.4828794e-05
93624496,-4.4828794e-05
93625000,-4.4828794e-05
93625504,-4.4828794e-05
93626000,-4.4828794e-05
93626496,-4.4828794e-05
93627000,-4.4828794e-05
93627504,-4.4828794e-05
93628000,-4.4828794e-05
93628496,-4.4828794e-05
93629000,-4.4828794e-05
93629504,-4.4828794e-05
93630000,-4.4828794e-05
93630496,-4.4828794e-05
93631000,-4.4828794e-05
93631504,-4.4828794e-05
93632000,-4.4828794e-05
93632496,-4.4828794e-05
93633000,-4.4828794e-05
93633504,-4.4828794e-05
93634000,-4.4828794e-05
93634496,-4.4828794e-05
93635000,-4.4828794e-05
93635504,-4.4828794e-05
93636000,-4.4828794e-05
93636496,-4.4828794e-05
93637000,-4.4828794e-05
93637504,-4.4828794e-05
93638000,-4.4828794e-05
93638496,-4.4828794e-05
93639000,-4.4828794e-05
93639504,-4.4828794e-05
93640000,-4.4828794e-05
93640496,-4.4828794e-05
93641000,-4.4828794e-05
93641504,-4.4828794e-05
93642000,-4.4828794e-05
93642496,-5.335233e-05
93643000,-5.335233e-05
93643504,-5.335233e-05
93644000,-5.335233e-05
93644496,-5.335233e-05
93645000,-5.335233e-05
93645504,-5.335233e-05
93646000,-5.335233e-05
93646496,-5.335233e-05
93647000,-5.335233e-05
93647504,-5.335233e-05
93648000,-5.335233e-05
93648496,-5.335233e-05
93649000,-3.4150176e-05
93649504,-3.4150176e-05
93650000,-3.4150176e-05
93650496,-3.4150176e-05
93651000,-3.4150176e-05
93651504,-3.4150176e-05
93652000,-3.4150176e-05
93652496,-3.4150176e-05
93653000,-3.4150176e-05
93653504,-3.4150176e-05
93654000,-3.4150176e-05
93654496,-3.4150176e-05
93655000,-3.4150176e-05
93655504,-3.4150176e-05
93656000,-3.4150176e-05
93656496,-3.4150176e-05
93657000,-3.4150176e-05
93657504,-3.4150176e-05
93658000,-3.4150176e-05
93658496,-3.4150176e-05
93659000,-3.4150176e-05
93659504,-3.4150176e-05
93700000,-3.4150176e-05
93700496,-3.4150176e-05
93701000,-3.758391e-05
93701504,-1.6666705e-05
93702000,-1.6666705e-05
93702496,-1.6666705e-05
93703000,-1.6666705e-05
93703504,-1.6666705e-05
93704000,-1.6666705e-05
93704496,-1.6666705e-05
93705000,-1.6666705e-05
93705504,-1.6666705e-05
93706000,-1.6666705e-05
93706496,-1.6666705e-05
93707000,-1.6666705e-05
93707504,-1.6666705e-05
93708000,-1.6666705e-05
93708496,-1.6666705e-05
93709000,-1.6666705e-05
93709504,-1.6666705e-05
93710000,-1.6666705e-05
93710496,-1.6666705e-05
93711000,-1.6666705e-05
93711504,-1.6666705e-05
93712000,-1.6666705e-05
93712496,-1.6666705e-05
93713000,-1.6666705e-05
93713504,-1.6666705e-05
93714000,-1.6666705e-05
93714496,-1.6666705e-05
93715000,-1.6666705e-05
93715504,-1.6666705e-05
93716000,-1.6666705e-05
93716496,7.7161494e-05
93717000,7.7161494e-05
93717504,7.7161494e-05
93718000,7.7161494e-05
93718496,7.7161494e-05
93719000,7.7161494e-05
93719504,7.7161494e-05
93720000,7.7161494e-05
93720496,7.7161494e-05
93721000,7.7161494e-05
93721504,7.7161494e-05
93722000,7.7161494e-05
93722496,7.7161494e-05
93723000,7.7161494e-05
93723504,7.7161494e-05
93724000,7.7161494e-05
93724496,-2.9407393e-05
93725000,-2.9407393e-05
93725504,-2.9407393e-05
93726000,-2.9407393e-05
93726496,-2.9407393e-05
93727000,-6.256067e-05
93727504,-6.256067e-05
93728000,-6.256067e-05
93728496,-6.256067e-05
93729000,-6.256067e-05
93729504,-6.256067e-05
93730000,-0.00045910128
93730496,-0.0004840807
93731000,-0.0005049979
93731504,-0.0004361631
93732000,-0.00045886036
93732496,-7.585118e-05
93733000,5.1105704e-05
93733504,5.1105704e-05
93734000,5.1105704e-05
93734496,5.1105704e-05
93735000,5.1105704e-05
93735504,5.6244287e-05
93736000,7.7161494e-05
93736496,7.7161494e-05
93737000,7.7161494e-05
93737504,7.7161494e-05
93738000,7.7161494e-05
93738496,7.7161494e-05
93739000,7.7161494e-05
93739504,7.7161494e-05
93740000,7.7161494e-05
93740496,7.7161494e-05
93741000,7.7161494e-05
93741504,7.7161494e-05
93742000,7.7161494e-05
93742496,7.7161494e-05
93743000,7.7161494e-05
93743504,7.7161494e-05
93744000,7.7161494e-05
93744496,7.7161494e-05
93745000,7.7161494e-05
93745504,7.7161494e-05
93746000,7.7161494e-05
93746496,7.7161494e-05
93747000,7.7161494e-05
93747504,7.7161494e-05
93748000,7.7161494e-05
93748496,7.7161494e-05
93749000,7.7161494e-05
93749504,7.7161494e-05
93750000,7.7161494e-05
93750496,7.7161494e-05
93751000,7.7161494e-05
93751504,7.7161494e-05
93752000,7.7161494e-05
93752496,7.7161494e-05
93753000,7.7161494e-05
93753504,5.6244287e-05
93754000,5.6244287e-05
93754496,5.1105704e-05
93755000,5.1105704e-05
93755504,5.1105704e-05
93756000,5.1105704e-05
93756496,5.1105704e-05
93757000,5.1105704e-05
93757504,5.1105704e-05
93758000,5.1105704e-05
93758496,5.1105704e-05
93759000,5.1105704e-05
93759504,5.1105704e-05
93800000,5.1105704e-05
93800496,5.1105704e-05
93801000,-4.572685e-05
93801504,-4.572685e-05
93802000,-4.572685e-05
93802496,-4.572685e-05
93803000,5.1105704e-05
93803504,5.1105704e-05
93804000,5.1105704e-05
93804496,5.1105704e-05
93805000,5.1105704e-05
93805504,5.1105704e-05
93806000,5.1105704e-05
93806496,5.1105704e-05
93807000,5.1105704e-05
93807504,5.6244287e-05
93808000,7.7161494e-05
93808496,7.7161494e-05
93809000,7.7161494e-05
93809504,5.6244287e-05
93810000,5.1105704e-05
93810496,5.1105704e-05
93811000,5.1105704e-05
93811504,5.1105704e-05
93812000,5.1105704e-05
93812496,5.1105704e-05
93813000,5.1105704e-05
93813504,5.1105704e-05
93814000,5.1105704e-05
93814496,5.6244287e-05
93815000,7.7161494e-05
93815504,7.7161494e-05
93816000,7.7161494e-05
93816496,7.7161494e-05
93817000,7.7161494e-05
93817504,7.7161494e-05
93818000,7.7161494e-05
93818496,7.7161494e-05
93819000,7.7161494e-05
93819504,7.7161494e-05
93820000,7.7161494e-05
93820496,7.7161494e-05
93821000,7.7161494e-05
93821504,7.7161494e-05
93822000,7.7161494e-05
93822496,-2.9407393e-05
93823000,-2.9407393e-05
93823504,7.7161494e-05
93824000,7.7161494e-05
93824496,7.7161494e-05
93825000,7.7161494e-05
93825504,-8.873213e-05
93826000,7.7161494e-05
93826496,7.7161494e-05
93827000,7.7161494e-05
93827504,7.7161494e-05
93828000,7.7161494e-05
93828496,3.7234193e-05
93829000,3.7234193e-05
93829504,3.7234193e-05
93830000,3.7234193e-05
93830496,3.7234193e-05
93831000,3.7234193e-05
93831504,3.7234193e-05
93832000,3.7234193e-05
93832496,3.7234193e-05
93833000,3.7234193e-05
93833504,3.7234193e-05
93834000,3.7234193e-05
93834496,3.7234193e-05
93835000,3.7234193e-05
93835504,3.7234193e-05
93836000,3.7234193e-05
93836496,3.7234193e-05
93837000,3.7234193e-05
93837504,3.7234193e-05
93838000,3.7234193e-05
93838496,3.7234193e-05
93839000,3.7234193e-05
93839504,3.7234193e-05
93840000,3.7234193e-05
93840496,3.7234193e-05
93841000,3.7234193e-05
93841504,3.7234193e-05
