Time,Predict
93047500,0.0045960387
93048000,0.0034630152
93048500,0.0056064697
93049000,0.0010297152
93049500,0.022585388
93050000,0.007059787
93050500,0.0005247225
93051000,0.0017676807
93051500,0.0035158189
93052000,0.0030140842
93052500,0.005631138
93053000,0.0024480135
93053500,0.0026142749
93054000,0.0009416415
93054500,0.0017579762
93055000,0.0026851837
93055500,0.0027345116
93056000,0.0035852944
93056500,0.008592639
93057000,0.0024727269
93057500,0.0057324925
93058000,0.0024001456
93058500,0.005045025
93059000,0.004899896
93059500,0.0012476308
93100000,0.0063261166
93100500,0.0051628766
93101000,0.00326266
93101500,0.0019718483
93102000,0.0021658617
93102500,0.0015043218
93103000,0.002011769
93103500,0.0007999311
93104000,-0.00030641723
93104500,0.0013792381
93105000,0.0008880557
93105500,0.003018839
93106000,0.0031464384
93106500,0.005337282
93107000,0.003838894
93107500,0.007470854
93108000,0.0033330396
93108500,0.0068418426
93109000,0.0039034402
93109500,0.0020974416
93110000,0.0074733905
93110500,0.002264778
93111000,0.0036085628
93111500,0.0040893834
93112000,0.0025311562
93112500,0.0035474559
93113000,0.006085846
93113500,0.004649278
93114000,0.005652144
93114500,0.0019330254
93115000,0.002041873
93115500,0.003163049
93116000,0.004032926
93116500,0.0031107739
93117000,0.001784258
93117500,0.003536918
93118000,0.0038613118
93118500,0.0013301757
93119000,0.005243268
93119500,0.0029206586
93120000,0.002630526
93120500,0.0025048791
93121000,0.0002491896
93121500,0.0025169738
93122000,0.0044384976
93122500,0.0075793536
93123000,0.0033335402
93123500,0.003784279
93124000,0.0013845495
93124500,0.0032756268
93125000,0.00014251129
93125500,0.002980112
93126000,0.0013377826
93126500,0.001290623
93127000,0.00489438
93127500,0.0019028743
93128000,0.0014770831
93128500,0.0008618901
93129000,0.0027262347
93129500,0.002541957
93130000,0.0025408883
93130500,0.00028680437
93131000,0.0025854846
93131500,0.001816689
93132000,0.0016327202
93132500,0.0021854904
93133000,0.0025838756
93133500,0.0023394148
93134000,0.0044088503
93134500,0.002945755
93135000,0.0016345698
93135500,0.0021674673
93136000,0.007805017
93136500,0.0017812726
93137000,0.0029531757
93137500,0.0031606567
93138000,0.0036147682
93138500,0.004711867
93139000,0.002084227
93139500,0.0030250412
93140000,-0.00018645209
93140500,0.0030377102
93141000,0.00057399814
93141500,0.0034698122
93142000,-0.00087194424
93142500,0.0023473895
93143000,0.0018086418
93143500,0.0019008464
93144000,0.0036692342
93144500,0.0019523837
93145000,0.0017820254
93145500,0.0018060158
93146000,0.0030710425
93146500,0.0008420023
93147000,0.0018873219
93147500,0.0012605995
93148000,0.002425174
93148500,0.0036407064
93149000,0.003018639
93149500,0.0017880709
93150000,0.0021351727
93150500,0.0025390198
93151000,0.002515776
93151500,-0.0005307533
93152000,0.00036337605
93152500,0.00511997
93153000,0.0013827829
93153500,0.0013249543
93154000,0.0020658106
93154500,0.002436068
93155000,0.0024108947
93155500,0.0013157453
93156000,0.0056059402
93156500,0.009358329
93157000,0.0062476653
93157500,0.0026700527
93158000,0.0019019704
93158500,0.0008443219
93159000,0.0037303723
93159500,0.0069676917
93200000,0.0030810132
93200500,0.0020324867
93201000,-0.0029425255
93201500,0.000973443
93202000,0.0017160262
93202500,0.0019517571
93203000,0.003790399
93203500,0.0014537475
93204000,0.011228645
93204500,0.0035478831
93205000,0.0039130487
93205500,0.005037726
93206000,0.006900318
93206500,0.0019795382
93207000,0.005800226
93207500,0.0023274082
93208000,0.0025592574
93208500,0.006753304
93209000,0.01767931
93209500,0.0032054572
93210000,0.0016260962
93210500,0.005266983
93211000,0.0024836597
93211500,-6.595897e-05
93212000,0.006852151
93212500,0.0011067698
93213000,0.0020924918
93213500,0.00242859
93214000,0.00351881
93214500,0.0012703591
93215000,0.0016171505
93215500,0.0034445415
93216000,0.003996173
93216500,0.0033371472
93217000,0.0026594107
93217500,0.002875338
93218000,0.0013561811
93218500,0.0024721564
93219000,0.0009819038
93219500,0.0034488132
93220000,0.0018333023
93220500,0.0047289096
93221000,0.003757833
93221500,0.0052773594
93222000,0.0031084926
93222500,0.0015265249
93223000,0.0035125024
93223500,0.0015540415
93224000,0.001562447
93224500,0.00042869957
93225000,0.0010230065
93225500,0.002785003
93226000,0.0019015647
93226500,0.0056869043
93227000,0.0045514973
93227500,0.0016220793
93228000,0.0015046286
93228500,0.004903115
93229000,0.0008592157
93229500,0.002276585
93230000,0.0014963241
93230500,0.0017335027
93231000,0.006101085
93231500,0.001273065
93232000,0.0038382213
93232500,0.0018539217
93233000,0.00018698607
93233500,0.0009452448
93234000,0.0028335585
93234500,-0.00039070653
93235000,0.0019593174
93235500,0.0020722055
93236000,0.0031626034
93236500,0.0032795712
93237000,0.00284529
93237500,0.002326492
93238000,0.0051140743
93238500,0.0009373344
93239000,0.0036781696
93239500,0.002308686
93240000,0.007533424
93240500,0.0015569164
93241000,0.0006907082
93241500,0.0032226213
93242000,0.00063396123
93242500,0.0039004409
93243000,0.00066199177
93243500,0.0012808795
93244000,0.0071466337
93244500,0.0008920159
93245000,0.0027123622
93245500,0.0012380079
93246000,0.00085065834
93246500,0.00035229587
93247000,0.0010335577
93247500,0.001333082
93248000,0.0020259388
93248500,0.0017492411
93249000,0.002115832
93249500,0.0011326377
93250000,0.0023320224
93250500,0.0014394206
93251000,0.003096443
93251500,0.004190591
93252000,0.00023365044
93252500,0.003343633
93253000,0.00688134
93253500,0.0018572061
93254000,0.0036798206
93254500,0.00024371843
93255000,0.0005756419
93255500,0.00084078446
93256000,0.00031123759
93256500,0.00038452938
93257000,0.0022469847
93257500,0.0012036454
93258000,0.0023859665
93258500,0.0014949302
93259000,0.0033414196
93259500,0.0014169597
93300000,0.002955241
93300500,0.00030675431
93301000,0.002939719
93301500,0.0011748351
93302000,0.0045221755
93302500,0.004164331
93303000,0.0030785971
93303500,0.0040787347
93304000,0.0048472458
93304500,0.0015446318
93305000,0.0023704793
93305500,0.002218298
93306000,6.871842e-05
93306500,0.0011813003
93307000,0.00078665715
93307500,0.003375862
93308000,0.00022202914
93308500,0.0007211379
93309000,0.0030302934
93309500,0.00056238764
93310000,0.0028633932
93310500,0.0069291326
93311000,0.0017737476
93311500,0.0013445559
93312000,0.0036853892
93312500,2.871888e-05
93313000,0.0053784903
93313500,0.00096256717
93314000,0.0044797487
93314500,0.0023341766
93315000,0.0007061513
93315500,0.00072099606
93316000,0.005281192
93316500,0.003864346
93317000,0.010297188
93317500,0.0029382166
93318000,0.0014886631
93318500,-0.0009144399
93319000,0.002943297
93319500,0.0026849397
93320000,0.0048159114
93320500,0.0014274202
93321000,0.0045240643
93321500,0.0007922348
93322000,0.0067375037
93322500,0.0044601336
93323000,-0.00023955948
93323500,-0.00012544413
93324000,0.00147809
93324500,-0.0002213964
93325000,0.0025577017
93325500,0.0051221973
93326000,0.0023189764
93326500,0.0017552949
93327000,0.0003634109
93327500,0.0026106387
93328000,0.0008210345
93328500,0.005272811
93329000,0.0020013752
93329500,0.0034609418
93330000,0.0009952671
93330500,0.0017624288
93331000,0.0043036104
93331500,0.001855221
93332000,0.004654716
93332500,0.0035638823
93333000,0.0017761176
93333500,0.0030136653
93334000,0.0061673685
93334500,0.0019593465
93335000,0.0036304141
93335500,1.763172e-05
93336000,0.0025979728
93336500,0.0010415771
93337000,0.0024814294
93337500,0.002323933
93338000,0.0030921323
93338500,0.004118216
93339000,0.0025891054
93339500,-0.00055152987
93340000,0.001989417
93340500,0.0011591526
93341000,0.0030630834
93341500,0.0035753013
93342000,0.0018236248
93342500,0.0007633676
93343000,0.0037419766
93343500,0.0014718398
93344000,0.0028860983
93344500,0.0012515917
93345000,0.0020550536
93345500,0.003158766
93346000,0.00166687
93346500,0.0004546744
93347000,0.002484685
93347500,0.0028032176
93348000,0.0020985135
93348500,0.0021307538
93349000,0.0051865266
93349500,0.0042509665
93350000,0.0060045
93350500,0.0045584794
93351000,0.0027463234
93351500,-0.00017829417
93352000,0.002013606
93352500,0.0015630223
93353000,0.00574618
93353500,0.0025362945
93354000,0.000489117
93354500,0.0026165403
93355000,0.0018718605
93355500,0.0011042432
93356000,0.003085875
93356500,0.0030944692
93357000,0.003772585
93357500,0.0026731614
93358000,0.004167959
93358500,0.00093107054
93359000,0.0059669637
93359500,0.0019429476
93400000,0.0024533386
93400500,0.0019867192
93401000,0.0038460304
93401500,0.0012288219
93402000,0.00059817894
93402500,0.00067165843
93403000,0.0016583155
93403500,0.001658541
93404000,0.0033512486
93404500,0.002158332
93405000,0.0045591816
93405500,0.002030183
93406000,0.0012970411
93406500,0.0011328245
93407000,0.0058171297
93407500,0.0011635091
93408000,0.0016255715
93408500,0.006354399
93409000,0.003303544
93409500,0.0022825783
93410000,0.0024025722
93410500,0.0016594003
93411000,0.0020512529
93411500,0.0021799954
93412000,0.00248792
93412500,-0.00034039703
93413000,0.00018147587
93413500,0.0018184197
93414000,0.001055045
93414500,-0.00071450084
93415000,0.0012289352
93415500,0.0015275263
93416000,0.0022253164
93416500,-0.00026160723
93417000,-0.0017013352
93417500,0.00061137613
93418000,0.000826927
93418500,8.468152e-05
93419000,0.0017956559
93419500,0.0008735784
93420000,0.0033053022
93420500,0.000773917
93421000,0.0042977696
93421500,0.00065354456
93422000,0.0026611339
93422500,0.003933141
93423000,0.0024812766
93423500,0.0017387372
93424000,0.0031768905
93424500,-0.0010427114
93425000,0.0026807142
93425500,0.0032307967
93426000,0.003035011
93426500,0.0028547859
93427000,0.0020128493
93427500,0.0018193388
93428000,0.0008026311
93428500,0.001824052
93429000,0.0033448618
93429500,0.003935372
93430000,0.0023210018
93430500,0.0019727538
93431000,-0.0005374814
93431500,0.0045261276
93432000,0.0023675603
93432500,0.0013621567
93433000,0.0025423493
93433500,-2.651065e-06
93434000,0.00090128393
93434500,0.00095290295
93435000,0.0025315708
93435500,0.00074871606
93436000,0.003402372
93436500,-0.0018092468
93437000,0.00079945463
93437500,0.0019123242
93438000,0.00061968865
93438500,0.0020471588
93439000,0.00069001474
93439500,-0.00015072913
93440000,0.0005272769
93440500,0.00041308597
93441000,0.0023814961
93441500,-0.00011661313
93442000,0.0026664129
93442500,0.0018271224
93443000,0.00079775223
93443500,0.00013506778
93444000,0.0022412185
93444500,0.0014942265
93445000,0.00057067437
93445500,0.0016685573
93446000,0.0018580375
93446500,0.0046323743
93447000,0.00398145
93447500,0.0031261025
93448000,0.00013140083
93448500,0.0019267778
93449000,0.0025315972
93449500,-0.0010215826
93450000,0.0015241251
93450500,3.7297305e-05
93451000,0.0020092933
93451500,0.0023472672
93452000,0.0034962513
93452500,0.0035833756
93453000,0.004620856
93453500,0.0014744247
93454000,0.0011552991
93454500,0.0037690755
93455000,0.0007367286
93455500,0.0031547751
93456000,0.0024679834
93456500,0.001753941
93457000,0.0015139094
93457500,0.0010565639
93458000,-0.00010381641
93458500,0.0006397425
93459000,0.0042559835
93459500,0.0022575513
93500000,0.0044990554
93500500,0.0016823059
93501000,0.0017306325
93501500,0.007832179
93502000,0.0009879604
93502500,0.0018406222
93503000,0.001696933
93503500,0.002117231
93504000,0.00013058404
93504500,0.002103982
93505000,0.0016497128
93505500,0.0021525342
93506000,0.00012710741
93506500,0.0017177929
93507000,0.0015848742
93507500,0.0036054393
93508000,0.00045330886
93508500,0.0013666872
93509000,0.0018968128
93509500,0.0011792168
93510000,0.00043524976
93510500,0.0010306928
93511000,0.0008270926
93511500,0.0021865508
93512000,0.0025464713
93512500,0.002724355
93513000,0.0019100587
93513500,0.0014102764
93514000,0.0027942508
93514500,0.00174327
93515000,0.0012807598
93515500,0.000793764
93516000,0.003117825
93516500,0.0012718613
93517000,0.003916435
93517500,0.0026039847
93518000,0.0008916041
93518500,0.0006085924
93519000,9.213371e-05
93519500,0.0013225187
93520000,-0.00019881339
93520500,0.0003728061
93521000,0.0011787394
93521500,0.0012457955
93522000,0.0014032068
93522500,0.003316203
93523000,0.0025155677
93523500,0.00039694083
93524000,0.0032841228
93524500,0.0013639943
93525000,0.00084338186
93525500,0.002540252
93526000,0.0026741247
93526500,0.001385177
93527000,0.0062999898
93527500,0.0025891887
93528000,0.0019729086
93528500,0.0025200078
93529000,0.00018196327
93529500,0.0017003678
93530000,0.0041786316
93530500,0.00077672885
93531000,0.0020627244
93531500,0.000864462
93532000,0.002604881
93532500,0.00022068137
93533000,0.0018668352
93533500,0.0018090291
93534000,0.0009402701
93534500,0.0006595731
93535000,0.00035117683
93535500,0.0026931702
93536000,0.00450059
93536500,0.0001114719
93537000,0.0026479017
93537500,0.0025182292
93538000,0.0014548877
93538500,0.0026208793
93539000,0.0019063273
93539500,0.0006739722
93540000,0.0028449371
93540500,0.001593417
93541000,0.0031171038
93541500,0.0008036771
93542000,0.0028928907
93542500,0.0036630547
93543000,0.00019313992
93543500,0.0036127775
93544000,0.0032604192
93544500,0.0014193578
93545000,0.000148952
93545500,0.0027505266
93546000,0.00088801334
93546500,0.0011607067
93547000,0.0012302343
93547500,0.0021566926
93548000,0.0016766962
93548500,0.0017154076
93549000,0.0016981378
93549500,0.0022986191
93550000,0.001406968
93550500,0.0011027241
93551000,0.0051776306
93551500,0.0016222628
93552000,0.002372716
93552500,0.0012769159
93553000,0.003673385
93553500,0.0010116722
93554000,9.6279626e-05
93554500,-0.0021427174
93555000,0.0024606343
93555500,0.0030939672
93556000,0.002594764
93556500,0.0018471177
93557000,0.002481912
93557500,0.0017044399
93558000,-0.00053905597
93558500,0.00095926964
93559000,0.0015156029
93559500,-0.0002174055
93600000,0.0026962813
93600500,0.0031251174
93601000,0.0026646827
93601500,0.0017567129
93602000,-0.0019050207
93602500,0.0005834773
93603000,0.0020156864
93603500,-0.0013612193
93604000,0.0016433984
93604500,0.0021452536
93605000,0.0021711402
93605500,0.0015421109
93606000,0.0021504778
93606500,0.0008212217
93607000,0.0013227168
93607500,0.0024520156
93608000,0.0035273978
93608500,0.002071813
93609000,0.002948731
93609500,0.0020313705
93610000,0.00021379898
93610500,0.0025932821
93611000,0.0011176353
93611500,0.00076426676
93612000,0.0026397423
93612500,0.00094604946
93613000,0.0037989218
93613500,0.00037980636
93614000,0.0031499704
93614500,0.0026551671
93615000,0.0022129158
93615500,0.0020992914
93616000,0.003336586
93616500,-0.0016251937
93617000,0.0023053067
93617500,0.0015331784
93618000,0.0022306468
93618500,0.0024348206
93619000,0.0027798128
93619500,0.002808213
93620000,-0.0024772512
93620500,0.005983406
93621000,0.0030409389
93621500,0.0025496392
93622000,0.005751741
93622500,0.0012524847
93623000,0.00216514
93623500,0.0003766775
93624000,6.108649e-05
93624500,0.0009447397
93625000,0.0014212679
93625500,-0.0008279873
93626000,-0.0006411987
93626500,0.0011452842
93627000,0.0014432484
93627500,0.0012916878
93628000,0.00244779
93628500,0.002349252
93629000,0.0026427442
93629500,-0.00043971947
93630000,0.0001420747
93630500,0.0021209938
93631000,-0.0001454418
93631500,0.0005325531
93632000,0.0008604497
93632500,0.0028977985
93633000,-7.7820325e-05
93633500,-0.00034378396
93634000,0.0016793057
93634500,0.0023488463
93635000,0.00046881379
93635500,0.0014247332
93636000,-0.0009902711
93636500,0.002528794
93637000,0.0013941566
93637500,0.0017846748
93638000,0.0010535893
93638500,0.00047993613
93639000,0.00067892147
93639500,-7.635401e-05
93640000,0.0010395339
93640500,0.002458662
93641000,-8.761966e-05
93641500,0.00068453816
93642000,0.0016530938
93642500,0.00034587315
93643000,0.0011664177
93643500,0.0022475915
93644000,0.0026723521
93644500,-0.00030875517
93645000,0.0008213929
93645500,0.00027682487
93646000,0.0035524825
93646500,0.00047287025
93647000,0.00086642185
93647500,0.000255535
93648000,0.0026484698
93648500,0.002497429
93649000,0.0016969937
93649500,0.01273458
93650000,0.0021053427
93650500,-0.0026355626
93651000,0.00042535499
93651500,-0.0014651445
93652000,0.0010553362
93652500,0.001977072
93653000,0.0011708838
93653500,-0.00044043787
93654000,0.0007377582
93654500,0.00166187
93655000,0.0021650686
93655500,0.0015179474
93656000,0.00035320374
93656500,0.0013819032
93657000,0.0043587303
93657500,-0.0005002322
93658000,0.00031776857
93658500,0.00013769521
93659000,0.001263946
93659500,0.00021698697
93700000,0.00103573
93700500,0.00080924656
93701000,0.0022088697
93701500,0.0020994584
93702000,0.0032180178
93702500,0.001175422
93703000,0.000269446
93703500,0.0030752046
93704000,0.0009711504
93704500,0.0021275
93705000,0.0019375756
93705500,0.0030736625
93706000,0.0017536668
93706500,0.0018253025
93707000,0.0013330345
93707500,0.00078518165
93708000,0.00073003094
93708500,0.0024944046
93709000,0.007651575
93709500,0.0057907384
93710000,0.0014729747
93710500,0.0037762402
93711000,0.0014772575
93711500,0.0026353365
93712000,0.002691695
93712500,0.0024563116
93713000,-0.00016440486
93713500,-0.00071345107
93714000,0.0028638865
93714500,0.0015906042
93715000,0.00090534834
93715500,0.0012492113
93716000,0.0013088912
93716500,0.0026076306
93717000,0.0019712169
93717500,0.00053631916
93718000,0.00087567203
93718500,0.00070700457
93719000,0.001635985
93719500,0.001965789
93720000,0.0012283775
93720500,0.0021796392
93721000,0.0024841717
93721500,0.004107883
93722000,0.0030195543
93722500,0.0038369773
93723000,-0.0015751306
93723500,0.00278543
93724000,0.002790463
93724500,0.00197107
93725000,0.002772296
93725500,0.0020174356
93726000,0.001465772
93726500,-0.0005009293
93727000,0.002622213
93727500,0.0042514806
93728000,0.00167956
93728500,0.0017088515
93729000,0.0025968705
93729500,0.0038870438
93730000,0.002259663
93730500,0.0023297525
93731000,0.002330438
93731500,0.001553219
93732000,0.0011912282
93732500,0.00084384816
93733000,0.0021273806
93733500,0.0007066213
93734000,0.002351406
93734500,0.002085712
93735000,0.001043944
93735500,0.0015021514
93736000,0.00061784923
93736500,0.0003182439
93737000,0.0009607983
93737500,0.0027385098
93738000,0.0017004879
93738500,0.0013526252
93739000,0.0014322744
93739500,0.00054699427
93740000,0.0012551937
93740500,0.0017624227
93741000,0.0018737294
93741500,0.003065054
93742000,0.0013773603
93742500,-0.00012492396
93743000,0.0019457687
93743500,0.00076436624
93744000,0.0005206815
93744500,0.00027774685
93745000,0.0021089676
93745500,0.0017470536
93746000,0.0010664519
93746500,0.0018581387
93747000,0.0015647315
93747500,0.00257182
93748000,0.0011278756
93748500,-0.0002471237
93749000,0.003038468
93749500,0.0005181602
93750000,0.0007914338
93750500,0.0015061226
93751000,-0.0006704821
93751500,0.0005224888
93752000,0.0017994727
93752500,0.0009985195
93753000,0.002016724
93753500,0.0012362852
93754000,0.00073336513
93754500,0.00011579407
93755000,0.0008482096
93755500,-0.00050498586
93756000,0.0008281211
93756500,0.00034603334
93757000,0.0015507042
93757500,-0.00044850394
93758000,0.0014216746
93758500,0.0020098814
93759000,0.0012583158
93759500,0.0012268226
93800000,0.0023850042
93800500,4.8118505e-05
93801000,0.0023283942
93801500,0.0023784197
93802000,0.0030746437
93802500,0.0014762724
93803000,-0.0007860635
93803500,0.0039013727
93804000,-0.00062278967
93804500,-0.001691722
93805000,0.0013861366
93805500,0.0021203007
93806000,0.0019359335
93806500,-0.0003310118
93807000,-0.0008060665
93807500,0.011247255
93808000,0.0008564657
93808500,-0.00015257315
93809000,-0.00044342192
93809500,0.0014640855
93810000,0.0027352963
93810500,0.0012424942
93811000,0.0018887538
93811500,-0.0012422663
93812000,-0.0003519591
93812500,0.0026738518
93813000,-0.0009373034
93813500,0.0025599198
93814000,0.0020370516
93814500,0.0010229754
93815000,0.0015289683
93815500,-0.00097022153
93816000,-0.000520692
93816500,0.0009608434
93817000,0.0008761855
93817500,-1.9456333e-05
93818000,0.00017135385
93818500,0.0023118989
93819000,0.00021773677
93819500,0.0008651073
93820000,-0.0011600158
93820500,0.0005247836
93821000,0.001709255
93821500,0.00079892465
93822000,0.0018752747
93822500,-0.0012164311
93823000,0.0015038202
93823500,0.0015130758
93824000,0.0010381507
93824500,0.0026991738
93825000,0.0006896882
93825500,-0.00015069457
93826000,0.0019866575
93826500,-0.00019945449
93827000,0.00070687797
93827500,0.0028211318
93828000,-0.0013805662
93828500,0.002346616
93829000,0.0023762449
93829500,0.0003042557
93830000,-0.0005856605
93830500,-0.00010009267
93831000,0.0018164858
93831500,0.0014434132
93832000,-0.00035538236
93832500,-0.0018428997
93833000,-0.00018825024
93833500,0.0019117249
93834000,0.0007372071
93834500,0.0015398718
93835000,0.0017875195
93835500,0.0012419927
93836000,-0.0010294607
93836500,-0.000982044
93837000,0.0007763482
93837500,-0.000543738
93838000,0.0011167355
93838500,0.00041086128
93839000,0.0020069913
93839500,0.0017362838
93840000,-0.0008467787
93840500,-0.00010005496
93841000,0.00064488547
93841500,-0.0031730956
93842000,0.0015053835
93842500,0.00012101867
93843000,-0.000487783
93843500,0.0016405177
93844000,0.0020460465
93844500,-0.00029128348
93845000,0.0013930374
93845500,-0.0008416043
93846000,0.0011148908
93846500,0.0020563726
93847000,-0.0017296636
93847500,0.00014676017
93848000,0.0013155692
93848500,-0.00044805676
93849000,-0.0016844986
93849500,0.0011282145
93850000,0.0035491562
93850500,0.0017730691
93851000,0.0009365189
93851500,0.0034998865
93852000,-0.0019919737
93852500,0.00076093536
93853000,0.0012311813
93853500,0.0009921636
93854000,0.00019371245
93854500,0.0017375065
93855000,0.00020015126
93855500,-0.0010711633
93856000,0.00063024
93856500,0.0030472698
93857000,0.0021567903
93857500,0.0015760204
93858000,0.00020359272
93858500,0.002498126
93859000,0.0005021223
93859500,0.0009359921
93900000,0.0015268439
93900500,0.0012986754
93901000,0.00038568696
93901500,-0.0010936998
93902000,0.002576497
93902500,0.0015067247
93903000,0.0016837014
93903500,0.0014309345
93904000,0.0010183102
93904500,-0.00016371987
93905000,0.0016814552
93905500,0.0027260385
93906000,0.0005147498
93906500,0.00097534293
93907000,0.0017680292
93907500,-0.00028787114
93908000,0.0011619168
93908500,0.0026581157
93909000,0.0027818976
93909500,0.0009206548
93910000,0.0021561533
93910500,0.0008765557
93911000,0.0021382656
93911500,0.0014631122
93912000,-2.5102194e-05
93912500,0.00019695536
93913000,3.7277885e-05
93913500,0.0025878032
93914000,0.0028523463
93914500,0.0030552128
93915000,-0.0016573442
93915500,0.00011047613
93916000,0.0020863106
93916500,0.003629246
93917000,0.0010043228
93917500,-0.00013624845
93918000,0.003443882
93918500,0.00056904834
93919000,0.001448786
93919500,0.002532641
93920000,0.0014693555
93920500,0.0011278215
93921000,0.0009045168
93921500,0.0018711197
93922000,0.0026387754
93922500,0.00027287393
93923000,0.000961629
93923500,0.0021627992
93924000,0.00010284983
93924500,0.00028239042
93925000,0.0011155659
93925500,-0.00020677752
93926000,0.0029196257
93926500,0.00039328806
93927000,-0.00027274678
93927500,1.850766e-05
93928000,0.001467502
93928500,0.00125196
93929000,0.0010855817
93929500,0.0010463003
93930000,0.003684762
93930500,0.003869832
93931000,0.0006451913
93931500,0.0011194316
93932000,0.00036637616
93932500,0.0012531824
93933000,0.001842888
93933500,0.0048795776
93934000,-0.00058007665
93934500,0.0021726373
93935000,0.0033781424
93935500,0.0010034678
93936000,0.0017356011
93936500,9.905717e-05
93937000,0.0013753335
93937500,0.00052648544
93938000,0.0007447087
93938500,0.0021867198
93939000,0.000683544
93939500,0.0016700317
93940000,0.0014295867
93940500,0.0014017418
93941000,0.0015188361
93941500,0.0026944776
93942000,0.0019675836
93942500,0.0010511267
93943000,0.0016116338
93943500,0.0016522612
93944000,0.00097461854
93944500,0.0020434193
93945000,0.0016005107
93945500,-0.00026471878
93946000,0.0012772207
93946500,0.0011991105
93947000,0.0012229962
93947500,0.001772507
93948000,0.00032528277
93948500,0.0016144102
93949000,0.0011644288
93949500,0.001168185
93950000,0.0016909728
93950500,0.0014192737
93951000,0.00064119074
93951500,-0.00046157153
93952000,0.0017241249
93952500,0.0016142849
93953000,0.0011495487
93953500,0.0012017664
93954000,0.0015113149
93954500,0.0014030135
93955000,0.0028088063
93955500,0.0013423475
93956000,0.0012669695
93956500,0.0014496077
93957000,0.00015550698
93957500,-0.00012728947
93958000,0.0021242858
93958500,0.0032888297
93959000,0.001142537
93959500,0.002607671
94000000,0.0014179487
94000500,-0.00012216633
94001000,0.0015832573
94001500,0.0017175886
94002000,0.0017476232
94002500,0.0025742955
94003000,0.0017346237
94003500,0.0010566324
94004000,0.0030501161
94004500,0.00088686845
94005000,0.0007186385
94005500,0.0016764163
94006000,0.0025686943
94006500,0.001598196
94007000,-0.0009020806
94007500,0.0016836938
94008000,0.0024885775
94008500,0.00233568
94009000,0.0038851786
94009500,0.00082547317
94010000,0.0043935454
94010500,0.0015631806
94011000,0.0020408398
94011500,0.0015949394
94012000,0.0049424893
94012500,0.0011489177
94013000,-0.0004010249
94013500,0.0020722286
94014000,0.001618864
94014500,-1.3833411e-05
94015000,-7.747395e-05
94015500,0.0010032579
94016000,0.0026791743
94016500,2.6012443e-05
94017000,0.0013983351
94017500,0.0012883239
94018000,0.0017716734
94018500,0.00019170504
94019000,0.0008363729
94019500,-0.00036143154
94020000,-0.00072961726
94020500,0.0017059051
94021000,0.0019249268
94021500,0.0019251694
94022000,0.0014740955
94022500,0.0009870449
94023000,0.0030817047
94023500,0.001978213
94024000,0.0022289595
94024500,0.0025088305
94025000,0.0032675127
94025500,-0.00033788654
94026000,0.003133787
94026500,0.0024567624
94027000,0.0015508656
94027500,0.0010785628
94028000,0.0007322165
94028500,0.0013858222
94029000,0.0011410696
94029500,0.00060097844
94030000,0.003597025
94030500,0.0018373716
94031000,0.0005927354
94031500,0.0025739772
94032000,0.0005143837
94032500,-0.000622928
94033000,0.0010918956
94033500,0.002573161
94034000,0.0013984148
94034500,0.0047925306
94035000,0.0009963267
94035500,0.0030520211
94036000,0.002232546
94036500,0.0023508484
94037000,0.0010849964
94037500,0.000646194
94038000,0.00014424631
94038500,0.00069539953
94039000,0.0016974858
